items/id,items/branchType/tagArea,items/branchType/id,items/branchType/displayName,items/branchType/icon,items/name,items/building,items/areaId/id,items/cityId/id,items/cityId/displayName,items/emirate/tagArea,items/emirate/id,items/emirate/displayName,items/country/id,items/country/displayName,items/latitude,items/longitude,items/tel,items/email,items/openWholeDay,items/facilities/0/tagArea,items/facilities/0/id,items/facilities/0/displayName,items/facilities/0/icon,items/facilities/1/tagArea,items/facilities/1/id,items/facilities/1/displayName,items/facilities/1/icon,items/facilities/2/tagArea,items/facilities/2/id,items/facilities/2/displayName,items/facilities/2/icon,items/facilities/3/tagArea,items/facilities/3/id,items/facilities/3/displayName,items/facilities/3/icon,items/facilities/4/tagArea,items/facilities/4/id,items/facilities/4/displayName,items/facilities/4/icon,items/openTimes/0/closedTime,items/openTimes/0/openedTime,items/openTimes/0/weekDay,items/openTimes/1/closedTime,items/openTimes/1/openedTime,items/openTimes/1/weekDay,items/openTimes/2/closedTime,items/openTimes/2/openedTime,items/openTimes/2/weekDay,items/openTimes/3/closedTime,items/openTimes/3/openedTime,items/openTimes/3/weekDay,items/openTimes/4/closedTime,items/openTimes/4/openedTime,items/openTimes/4/weekDay,items/openTimes/5/weekDay,items/openTimes/6/weekDay,tags/tagArea,tags/id,tags/displayName,items/street,tags/icon,items/openTimes/5/closedTime,items/openTimes/5/openedTime,items/openTimes/6/closedTime,items/openTimes/6/openedTime
37,Types,121282,Branch,apartment,RAKBANK Branch - Al Qusais,Dubai Residential Oasis,121283,82758,Dubai,Emirates,82760,Dubai,82762,United Arab Emirates,25.2831205,55.3889549,04 213 0000,contactus@rakbank.ae,false,Facilities,121278,Instant Cash Deposit,check_circle,Facilities,121279,Cheque Deposit,check_circle,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,03:00 PM,08:00 AM,Monday,03:00 PM,08:00 AM,Tuesday,03:00 PM,08:00 AM,Wednesday,03:00 PM,08:00 AM,Thursday,12:30 PM,07:30 AM,Friday,Saturday,Sunday,,,,,,03:00 PM,08:00 AM,,
3,Types,121282,Branch,apartment,RAKBANK Branch - Deira Maktoum,33 4B Street,121283,82758,Dubai,Emirates,82760,Dubai,82762,United Arab Emirates,25.2599332,55.3218998,04 213 0000,contactus@rakbank.ae,false,Facilities,121278,Instant Cash Deposit,check_circle,Facilities,121279,Cheque Deposit,check_circle,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,03:00 PM,08:00 AM,Monday,03:00 PM,08:00 AM,Tuesday,03:00 PM,08:00 AM,Wednesday,03:00 PM,08:00 AM,Thursday,12:30 PM,07:30 AM,Friday,Saturday,Sunday,,,,,,03:00 PM,08:00 AM,,
385,Types,121282,Branch,apartment,RAKBANK Branch - Dragon Mart,(Please note that this branch closes for Friday prayers from 12:30 PM to 2:30 PM),121283,82758,Dubai,Emirates,82760,Dubai,82762,United Arab Emirates,25.1743017,55.4141012,04 213 0000,contactus@rakbank.ae,false,Facilities,121278,Instant Cash Deposit,check_circle,Facilities,121279,Cheque Deposit,check_circle,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,09:00 PM,10:00 AM,Monday,09:00 PM,10:00 AM,Tuesday,09:00 PM,10:00 AM,Wednesday,09:00 PM,10:00 AM,Thursday,09:00 PM,10:00 AM,Friday,Saturday,Sunday,,,,"1st Floor, Dragon Mart, New",,09:00 PM,10:00 AM,09:00 PM,10:00 AM
32,Types,121282,Branch,apartment,RAKBANK Branch - Emaar Business Park,"Emaar Business Park, Greens, Sheikh Zayed Road",121283,82758,Dubai,Emirates,82760,Dubai,82762,United Arab Emirates,25.0956736,55.1675626,04 213 0000,contactus@rakbank.ae,false,Facilities,121278,Instant Cash Deposit,check_circle,Facilities,121279,Cheque Deposit,check_circle,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,03:00 PM,08:00 AM,Monday,03:00 PM,08:00 AM,Tuesday,03:00 PM,08:00 AM,Wednesday,03:00 PM,08:00 AM,Thursday,12:30 PM,07:30 AM,Friday,Saturday,Sunday,,,,Greens,,03:00 PM,08:00 AM,,
389,Types,121282,Branch,apartment,RAKBANK Branch - Fujairah,"Fujairah Branch, located at the Al Jabr Tower, next to Lari Exchange.",121283,82910,Fujairah,Emirates,82911,Fujairah,82762,United Arab Emirates,25.1215265,56.3534242,04 213 0000,contactus@rakbank.ae,false,Facilities,121278,Instant Cash Deposit,check_circle,Facilities,121279,Cheque Deposit,check_circle,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,03:00 PM,08:00 AM,Monday,03:00 PM,08:00 AM,Tuesday,03:00 PM,08:00 AM,Wednesday,03:00 PM,08:00 AM,Thursday,12:30 PM,07:30 AM,Friday,Saturday,Sunday,,,,Fujairah City,,03:00 PM,08:00 AM,,
849,Types,121282,Branch,apartment,RAKBANK Branch - Gold Souq,"Maryam 1 Building, Deira Waterfront, Gold Souq",121283,82758,Dubai,Emirates,82760,Dubai,82762,United Arab Emirates,25.2730745,55.2977779,04 213 0000,contactus@rakbank.ae,false,Facilities,121278,Instant Cash Deposit,check_circle,Facilities,121279,Cheque Deposit,check_circle,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,03:00 PM,08:00 AM,Monday,03:00 PM,08:00 AM,Tuesday,03:00 PM,08:00 AM,Wednesday,03:00 PM,08:00 AM,Thursday,12:30 PM,07:30 AM,Friday,Saturday,Sunday,,,,Al Khor Street,,03:00 PM,08:00 AM,,
856,Types,121282,Branch,apartment,RAKBANK Branch - Khalidiyah,(Please note that this branch closes for Friday prayers from 12:30 PM to 2:30 PM),121283,82771,Abu Dhabi,Emirates,82772,Abu Dhabi,82762,United Arab Emirates,24.4717357,54.3507794,04 213 0000,contactus@rakbank.ae,false,Facilities,121278,Instant Cash Deposit,check_circle,Facilities,121279,Cheque Deposit,check_circle,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,08:00 PM,08:00 AM,Monday,08:00 PM,08:00 AM,Tuesday,08:00 PM,08:00 AM,Wednesday,08:00 PM,08:00 AM,Thursday,08:00 PM,07:30 AM,Friday,Saturday,Sunday,,,,"United Square - Oasis Tower, besides Khalidiya Mall",,08:00 PM,08:00 AM,,
64,Types,121282,Branch,apartment,RAKBANK Branch - King Faisal Street,"opposite to the Choithram supermarket,",121283,82765,Sharjah,Emirates,82766,Sharjah,82762,United Arab Emirates,25.3355961,55.3904543,06 598 8033,contactus@rakbank.ae,false,Facilities,121278,Instant Cash Deposit,check_circle,Facilities,121279,Cheque Deposit,check_circle,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,03:00 PM,08:00 AM,Monday,03:00 PM,08:00 AM,Tuesday,03:00 PM,08:00 AM,Wednesday,03:00 PM,08:00 AM,Thursday,12:30 PM,07:30 AM,Friday,Saturday,Sunday,,,,King Faizal St.,,03:00 PM,08:00 AM,,
872,Types,121282,Branch,apartment,RAKBANK Branch - Musaffah,"M25 Building, Opposite Village mall",121283,82771,Abu Dhabi,Emirates,82772,Abu Dhabi,82762,United Arab Emirates,24.3596476,54.5233526,04 213 0000,contactus@rakbank.ae,false,Facilities,121278,Instant Cash Deposit,check_circle,Facilities,121279,Cheque Deposit,check_circle,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,03:00 PM,08:00 AM,Monday,03:00 PM,08:00 AM,Tuesday,03:00 PM,08:00 AM,Wednesday,03:00 PM,08:00 AM,Thursday,12:30 PM,07:30 AM,Friday,Saturday,Sunday,,,,,,03:00 PM,08:00 AM,,
478,Types,121282,Branch,apartment,RAKBANK Branch - Rolla Sharjah,"Mohammed Mubarak Saeed Al Mansouri Building, Al Marieja Area, Rolla, Sharjah",121283,82765,Sharjah,Emirates,82766,Sharjah,82762,United Arab Emirates,25.3542259,55.3833538,04 213 0000,contactus@rakbank.ae,false,Facilities,121278,Instant Cash Deposit,check_circle,Facilities,121279,Cheque Deposit,check_circle,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,03:00 PM,08:00 AM,Monday,03:00 PM,08:00 AM,Tuesday,03:00 PM,08:00 AM,Wednesday,03:00 PM,08:00 AM,Thursday,12:30 PM,07:30 AM,Friday,Saturday,Sunday,,,,993M+WG8,,03:00 PM,08:00 AM,,
6,Types,121282,Branch,apartment,RAKBANK Branch - Shaam,"Shaam Branch, located next to the Shaam hospital",121283,82775,Ras Al Khaimah,Emirates,82776,Ras Al Khaimah,82762,United Arab Emirates,26.020899,56.087742,04 213 0000,contactus@rakbank.ae,false,Facilities,121278,Instant Cash Deposit,check_circle,Facilities,121279,Cheque Deposit,check_circle,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,03:00 PM,08:00 AM,Monday,03:00 PM,08:00 AM,Tuesday,03:00 PM,08:00 AM,Wednesday,03:00 PM,08:00 AM,Thursday,12:30 PM,07:30 AM,Friday,Saturday,Sunday,,,,Shaam Road,,03:00 PM,08:00 AM,,
33,Types,121282,Branch,apartment,RAKBANK Branch - Umm Hurair Dubai,"RAK Building, Umm Hurrair,Bur Dubai",121283,82758,Dubai,Emirates,82760,Dubai,82762,United Arab Emirates,25.2561246,55.3055372,04 213 0000,contactus@rakbank.ae,false,Facilities,121278,Instant Cash Deposit,check_circle,Facilities,121279,Cheque Deposit,check_circle,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,03:00 PM,08:00 AM,Monday,03:00 PM,08:00 AM,Tuesday,03:00 PM,08:00 AM,Wednesday,03:00 PM,08:00 AM,Thursday,12:30 PM,07:30 AM,Friday,Saturday,Sunday,,,,,,03:00 PM,08:00 AM,,
412,Types,121335,Corporate office,apartment,RAKBANK Corporate Office Dubai,Dubai Silicon Oasis,121283,82758,Dubai,Emirates,82760,Dubai,82762,United Arab Emirates,25.1130405,55.3757672,04 213 0000,contactus@rakbank.ae,false,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,06:00 PM,08:00 AM,Monday,06:00 PM,08:00 AM,Tuesday,06:00 PM,08:00 AM,Wednesday,06:00 PM,08:00 AM,Thursday,06:00 PM,08:00 AM,Friday,Saturday,Sunday,,,,,,,,,
986,Types,121282,Branch,apartment,RAKBANK Elite Centre - Dubai Marina,Marina Plaza - 2402 24th Floor - next to Marina Mall,121283,82758,Dubai,Emirates,82760,Dubai,82762,United Arab Emirates,25.0753976,55.1398252,800 4048,contactus@rakbank.ae,false,Facilities,121277,Elite,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,05:00 PM,09:00 AM,Monday,05:00 PM,09:00 AM,Tuesday,05:00 PM,09:00 AM,Wednesday,05:00 PM,09:00 AM,Thursday,05:00 PM,09:00 AM,Friday,Saturday,Sunday,,,,,,,,,
820,Types,121282,Branch,apartment,RAKBANK Quick - Motor City Branch,(Please note that this branch closes for Friday prayers from 12:30 PM to 2:30 PM),121283,82758,Dubai,Emirates,82760,Dubai,82762,United Arab Emirates,25.0416132,55.2293703,04 213 0000,contactus@rakbank.ae,false,Facilities,121278,Instant Cash Deposit,check_circle,Facilities,121279,Cheque Deposit,check_circle,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,09:00 PM,10:00 AM,Monday,09:00 PM,10:00 AM,Tuesday,09:00 PM,10:00 AM,Wednesday,09:00 PM,10:00 AM,Thursday,09:00 PM,10:00 AM,Friday,Saturday,Sunday,,,,Waitrose Motor City,,09:00 PM,10:00 AM,09:00 PM,10:00 AM
